Time of request,Searched barcode,Returned item name,Returned price,Returned image URL
14/07/25 04:07:45 pm,9331609072459,Canvas Backpack with Kangaroo,$15.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27800_i1_w1100.png
14/07/25 03:54:39 pm,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 03:44:01 pm,9331610006283,Koala with Flag 10cm,$3.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28104_i1_w1500.png
14/07/25 03:40:39 pm,9335803022104,Coaster - Australian Animals,$4.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28396_i1_w1100.png
14/07/25 03:35:56 pm,9324108025903,Cap - Pink Kangaroo Heart,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29103_i1_w1500.png
14/07/25 03:35:28 pm,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 03:32:41 pm,9331609036802,UNKNOWN PRODUCT,N/A,N/A
14/07/25 03:32:26 pm,9331609036802,UNKNOWN PRODUCT,N/A,N/A
14/07/25 03:30:33 pm,637390590516,Canvas Tote - Fire Wheel Tree,$17.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27796_i2_w1000.png
14/07/25 03:29:51 pm,98920000000213,Kangaroo Fur Bag - 145,$72.00,https://www.dshorne.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27771_i3_w1500.png
14/07/25 03:29:40 pm,9331609067004,Coin Purse Leather - Small 1 Zip,$3.50,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26114_i1_w2224.png
14/07/25 03:28:25 pm,4005401555353,Faber Castell Traveller Tin,$28.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28937_i1_w1500.png
14/07/25 03:26:12 pm,9331610036204,Ladies Purse - Folding with Clip - Black,$15.65,https://items-images-production.s3.us-west-2.amazonaws.com/files/c882832c8197ba4516c5f1f889c3080a07ea7ef8/original.png
14/07/25 03:26:03 pm,9331609087699,Passport Bag - Outback Style Red,$11.05,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25240_i1_w1100.png
14/07/25 03:25:43 pm,9335803051128,Keyring - Koala with Chocolate Donut,$4.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29181_i1_w1500.png
14/07/25 03:25:13 pm,9331610035047,Fold Up Bag Small - Aboriginal Design Cream,$3.15,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27257_i1_w1500.png
14/07/25 03:25:00 pm,9331609093263,Fold up Bag Large - Adelaide,$8.50,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26058_i1_w1000.png
14/07/25 03:22:51 pm,401DD,BADGE - DINKUM AUSSIE DUNNY,$1.95,https://www.dshorne.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28363_i2_w160.jpeg
14/07/25 03:21:39 pm,9331609104068,Pin - I Heart Aus,$2.50,undefined
14/07/25 03:21:30 pm,9331609040762,Shopping Bag W/Cane Handles - Kangaroo Black,$6.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29140_i1_w1500.png
14/07/25 03:21:05 pm,9318173000057,Mini Keyring - Koala W/Flag,$2.50,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27650_i2_w1500.png
14/07/25 03:19:53 pm,9331610005392,Clip on - Koala with Jacket and Flag,$6.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27949_i1_w1500.png
14/07/25 03:19:44 pm,9327800007338,Keyring 6pkt - Colourful Boomerangs,$5.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26281_i1_w1500.png
14/07/25 03:17:36 pm,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 03:15:27 pm,9321016217222,Finger Puppet - Wombat,$4.85,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27941_i1_w1500.png
14/07/25 03:14:39 pm,9321016205984,Finger Puppet - Koala,$4.85,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25890_i1_w1500.png
14/07/25 03:13:58 pm,9335803019418,Pencil - 6pkt Animal,$1.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28119_i1_w1500.png
14/07/25 03:13:12 pm,9331609076310,Pen and Notebook - Kanga and Koala,$3.35,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26558_i2_w1100.png
14/07/25 03:12:08 pm,9321016241791,Beanie - Navy Koala Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29208_i1_w1500.png
14/07/25 03:09:47 pm,9331610026076,Koala 9cm with Jumper,$6.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26776_i1_w1500.png
14/07/25 03:05:14 pm,9324108055788,Bucket Hat - Aqua Koala Ponytail Friendly,$7.65,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29105_i1_w1500.png
14/07/25 02:56:51 pm,N783565,KEEP API FRESH - 3D Puzzle - Kangaroo,$5.55,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29042_i1_w1500.png
14/07/25 02:37:05 pm,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 02:27:00 pm,9331609103184,Cotton Bag - Kangaroo and Koala,$6.95,undefined
14/07/25 02:17:18 pm,9331610004630,Shopping Bag Medium - Cream Map,$3.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25892_i1_w2462.png
14/07/25 02:17:07 pm,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 02:15:56 pm,9331609038615,Pen and Keyring - Opal Map,$2.50,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29116_i1_w1500.png
14/07/25 02:05:34 pm,9331609067073,Bucket Shoulder Bag - Natural,$9.45,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27576_i1_w1500.png
14/07/25 02:04:53 pm,9321016206950,Shopping Bag Medium - Black/Yellow,$3.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28942_i1_w1500.png
14/07/25 02:03:25 pm,9321016226347,Shopping Bag Medium - Aboriginal Maroon,$3.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26212_i1_w900.png
14/07/25 02:03:14 pm,9331610029619,Kangaroo Keyring with Jumper,$6.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25213_i3_w1500.png
14/07/25 01:55:19 pm,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 01:45:45 pm,OOSS,Australian Scarf,$61.75,https://www.dshorne.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27881_i1_w1000.png
14/07/25 01:45:07 pm,9331610005378,Clip on - Koala Plain with Flag,$6.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28463_i1_w1500.png
14/07/25 01:43:09 pm,9321016238258,Cap - Navy W/Two Kangas,$8.95,undefined
14/07/25 01:42:28 pm,9321016208664,Apron - Animals,$4.50,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26814_i1_w1500.png
14/07/25 01:42:16 pm,9331609091917,Shot Glass - 3 Piece Adelaide,$5.45,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27349_i1_w1500.png
14/07/25 01:31:50 pm,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 01:16:14 pm,N783565,KEEP API FRESH - 3D Puzzle - Kangaroo,$5.55,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29042_i1_w1500.png
14/07/25 12:58:55 pm,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 12:45:45 pm,9331610009086,Flag - 90 x 150cm,$3.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26747_i1_w1500.png
14/07/25 12:45:03 pm,N783565,KEEP API FRESH - 3D Puzzle - Kangaroo,$5.55,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29042_i1_w1500.png
14/07/25 12:43:51 pm,9335803047206,Keyring - Koala with Lollipop,$4.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27329_i1_w1200.png
14/07/25 12:41:04 pm,9335803047206,Keyring - Koala with Lollipop,$4.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27329_i1_w1200.png
14/07/25 12:36:34 pm,9326024006691,Socks - Navy Map (Adults Size 7-11),$6.55,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27169_i1_w1500.png
14/07/25 12:32:20 pm,9377778983585,UNKNOWN PRODUCT,N/A,N/A
14/07/25 12:31:17 pm,OOSS,Australian Scarf,$61.75,https://www.dshorne.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27881_i1_w1000.png
14/07/25 12:28:43 pm,9335803047206,Keyring - Koala with Lollipop,$4.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27329_i1_w1200.png
14/07/25 12:27:24 pm,9335803047206,Keyring - Koala with Lollipop,$4.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27329_i1_w1200.png
14/07/25 12:26:58 pm,9335803047206,Keyring - Koala with Lollipop,$4.25,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27329_i1_w1200.png
14/07/25 12:22:25 pm,9331609040021,Pin Set - Kangaroo 12 Pack,$10.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28885_i1_w1500.png
14/07/25 12:22:18 pm,9335803047251,UNKNOWN PRODUCT,N/A,N/A
14/07/25 12:22:10 pm,9331610008409,Keyring 6pkt - Roadsign,$5.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26789_i1_w1500.png
14/07/25 12:13:36 pm,9331609089099,Koala Hat - Moving Ears,$10.50,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28265_i1_w1500.png
14/07/25 12:12:48 pm,KOALAFLOORRUG,Koala Floor Rug,$34.60,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28127_i1_w1500.png
14/07/25 12:04:54 pm,9348608000178,Kangaroo Australian Made - 22cm with Baby,$37.65,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29114_i1_w1500.png
14/07/25 12:00:32 pm,9321016214290,Koala - 16cm T-Shirt,$9.10,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28553_i2_w1500.png
14/07/25 11:59:31 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 11:59:07 am,9321016220215,Kangaroo - 35cm with Flag,$14.55,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26385_i1_w1500.png
14/07/25 11:50:01 am,9321016223773,Kangaroo - 21cm with Flag,$11.05,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28530_i3_w1000.png
14/07/25 11:46:34 am,9348608000178,Kangaroo Australian Made - 22cm with Baby,$37.65,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29114_i1_w1500.png
14/07/25 11:45:26 am,9321016223940,Kangaroo Australian Made - 35cm,$55.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28367_i1_w1500.png
14/07/25 11:43:30 am,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 11:41:37 am,9321016220215,Kangaroo - 35cm with Flag,$14.55,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26385_i1_w1500.png
14/07/25 11:22:48 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 11:07:23 am,10763,KEEP API FRESH - Coaster Hang Sell - Roadsign,$3.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28487_i1_w1500.png
14/07/25 10:51:13 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 10:34:11 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 10:22:46 am,9331609092082,Cap - Beige with Brown Stamp,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29111_i1_w1500.png
14/07/25 10:11:44 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 09:55:59 am,10763,KEEP API FRESH - Coaster Hang Sell - Roadsign,$3.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28487_i1_w1500.png
14/07/25 09:46:15 am,9335803033094,Magnet - Adelaide Church,$2.50,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28452_i1_w1200.png
14/07/25 09:37:00 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 09:20:05 am,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 08:58:00 am,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 08:46:25 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 08:30:08 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 08:10:44 am,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 07:52:48 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 07:33:39 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 07:16:47 am,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 06:56:07 am,10763,KEEP API FRESH - Coaster Hang Sell - Roadsign,$3.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28487_i1_w1500.png
14/07/25 06:37:01 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 06:13:51 am,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 05:59:45 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 05:43:57 am,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 05:33:35 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 05:23:06 am,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 04:58:40 am,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 04:47:57 am,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 04:29:09 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 04:12:43 am,10763,KEEP API FRESH - Coaster Hang Sell - Roadsign,$3.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28487_i1_w1500.png
14/07/25 03:48:11 am,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 03:30:10 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 03:07:26 am,14245,KEEP API FRESH - Cap - Embroidered Kangaroo,$4.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p25768_i1_w1500.png
14/07/25 02:52:22 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 02:34:05 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 02:19:57 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 01:56:17 am,10763,KEEP API FRESH - Coaster Hang Sell - Roadsign,$3.75,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p28487_i1_w1500.png
14/07/25 01:35:04 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 01:20:47 am,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
14/07/25 01:06:12 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 12:47:39 am,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
14/07/25 12:26:25 am,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
14/07/25 12:13:31 am,N783565,KEEP API FRESH - 3D Puzzle - Kangaroo,$5.55,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p29042_i1_w1500.png
13/07/25 11:53:25 pm,11290,KEEP API FRESH - Hand Puppet - Platypus,$8.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p26161_i1_w1500.png
13/07/25 11:35:44 pm,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
13/07/25 11:20:19 pm,10486,KEEP API FRESH - Boxed Kangaroo Scrotum,$21.95,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27804_i1_w1200.png
13/07/25 10:59:44 pm,10374,KEEP API FRESH - Beanie - Black Kangaroo Australia,$7.30,https://www.adelaidesouvenirwarehouse.com.au/uploads/1/4/9/0/149075467/s401359362883532712_p27567_i1_w1500.png
